seqnames	start	end	width	strand	id
NC_003028	1793112	1794039	927	-1	SP_1889
NC_003028	1794038	1795535	1497	-1	SP_1890
NC_003028	1795601	1797581	1980	-1	SP_1891
NC_003028	1797707	1797875	168	1	SP_1892
NC_003028	1798265	1799459	1194	-1	SP_1893
NC_003028	1799596	1801039	1443	-1	SP_1894
NC_003028	1801396	1802233	837	-1	SP_1895
NC_003028	1802243	1803134	891	-1	SP_1896
NC_003028	1803123	1804383	1260	-1	SP_1897
NC_003028	1804474	1806637	2163	-1	SP_1898
NC_003028	1806744	1807605	861	1	SP_1899
NC_003028	1807601	1808537	936	1	SP_1900
NC_003028	1815444	1816755	1311	-1	SP_1901
NC_003028	1816837	1817614	777	1	SP_1902
NC_003028	1817702	1818236	534	1	SP_1903
NC_003028	1818589	1818796	207	-1	SP_1904
NC_003028	1820361	1821984	1623	-1	SP_1906
NC_003028	1821999	1822284	285	-1	SP_1907
NC_003028	1822439	1822835	396	-1	SP_1908
NC_003028	1822912	1823674	762	-1	SP_1909
NC_003028	1823715	1824342	627	-1	SP_1910
NC_003028	1824357	1824675	318	-1	SP_1911
NC_003028	1824671	1824971	300	-1	SP_1912
NC_003028	1825659	1826334	675	-1	SP_1914
NC_003028	1826339	1826789	450	-1	SP_1915
NC_003028	1826899	1827403	504	-1	SP_1916
NC_003028	1827399	1827762	363	-1	SP_1917
NC_003028	1827827	1828859	1032	-1	SP_1918
NC_003028	1828865	1829687	822	-1	SP_1919
NC_003028	1829725	1830175	450	-1	SP_1920
NC_003028	1830187	1830283	96	-1	SP_1921
NC_003028	1830298	1831015	717	-1	SP_1922
NC_003028	1831895	1833311	1416	-1	SP_1923
NC_003028	1833321	1833732	411	-1	SP_1924
NC_003028	1833724	1834333	609	-1	SP_1925
NC_003028	1834345	1834822	477	-1	SP_1926
NC_003028	1834928	1835318	390	1	SP_1927
NC_003028	1835343	1835733	390	1	SP_1928
NC_003028	1836143	1836242	99	-1	SP_1929
NC_003028	1836470	1836731	261	-1	SP_1930
NC_003028	1836789	1837344	555	-1	SP_1931
NC_003028	1837330	1837429	99	-1	SP_1932
NC_003028	1837531	1838326	795	-1	SP_1933
NC_003028	1838733	1839159	426	-1	SP_1934
NC_003028	1839287	1839647	360	-1	SP_1935
NC_003028	1839885	1840047	162	-1	SP_1936
NC_003028	1840404	1841361	957	-1	SP_1937
NC_003028	1841488	1841602	114	-1	SP_1938
NC_003028	1841736	1843107	1371	-1	SP_1939
NC_003028	1843412	1844579	1167	-1	SP_1940
NC_003028	1844633	1845890	1257	-1	SP_1941
NC_003028	1845974	1846991	1017	-1	SP_1942
NC_003028	1846998	1847517	519	-1	SP_1943
NC_003028	1847506	1847950	444	-1	SP_1944
NC_003028	1848035	1848656	621	-1	SP_1945
NC_003028	1849038	1849902	864	-1	SP_1946
NC_003028	1850093	1850264	171	1	SP_1947
NC_003028	1850366	1850591	225	1	SP_1948
NC_003028	1850597	1850786	189	1	SP_1949
NC_003028	1850901	1853892	2991	1	SP_1950
NC_003028	1854241	1854946	705	1	SP_1951
NC_003028	1854926	1855856	930	1	SP_1952
NC_003028	1855864	1857961	2097	1	SP_1953
NC_003028	1857993	1859397	1404	1	SP_1954
NC_003028	1859411	1859723	312	1	SP_1955
NC_003028	1859773	1860541	768	1	SP_1956
NC_003028	1860542	1861175	633	1	SP_1957
NC_003028	1861332	1861494	162	1	SP_1958
NC_003028	1862120	1862534	414	-1	SP_1959
NC_003028	1862644	1866322	3678	-1	SP_1960
NC_003028	1866354	1869966	3612	-1	SP_1961
NC_003028	1870421	1870529	108	1	SP_1962
NC_003028	1870649	1871981	1332	-1	SP_1963
NC_003028	1872209	1873034	825	-1	SP_1964
NC_003028	1873072	1873279	207	-1	SP_1965
NC_003028	1873253	1874537	1284	-1	SP_1966
NC_003028	1874848	1875886	1038	-1	SP_1967
NC_003028	1875869	1876358	489	-1	SP_1968
NC_003028	1876347	1876887	540	-1	SP_1969
NC_003028	1876951	1877944	993	-1	SP_1970
NC_003028	1877917	1878082	165	1	SP_1971
NC_003028	1878055	1878763	708	-1	SP_1972
NC_003028	1878794	1879535	741	-1	SP_1973
NC_003028	1879568	1879847	279	1	SP_1974
NC_003028	1879924	1880851	927	1	SP_1975
NC_003028	1880925	1881720	795	-1	SP_1976
NC_003028	1881767	1881872	105	1	SP_1977
NC_003028	1881845	1883096	1251	-1	SP_1978
NC_003028	1883162	1883990	828	-1	SP_1979
NC_003028	1884256	1885183	927	-1	SP_1980
NC_003028	1885187	1886444	1257	-1	SP_1981
NC_003028	1886445	1887129	684	-1	SP_1982
NC_003028	1887070	1887727	657	-1	SP_1983
NC_003028	1887737	1888616	879	-1	SP_1984
NC_003028	1888617	1889457	840	-1	SP_1985
NC_003028	1889620	1889935	315	-1	SP_1986
NC_003028	1889921	1890563	642	-1	SP_1987
NC_003028	1890564	1892598	2034	-1	SP_1988
NC_003028	1892863	1893763	900	-1	SP_1989
NC_003028	1893834	1894395	561	-1	SP_1990
NC_003028	1894394	1895168	774	-1	SP_1991
NC_003028	1895472	1896138	666	-1	SP_1992
NC_003028	1896649	1896784	135	-1	SP_1993
NC_003028	1896928	1898143	1215	-1	SP_1994
NC_003028	1898182	1898593	411	-1	SP_1995
NC_003028	1898754	1899207	453	1	SP_1996
NC_003028	1899241	1900630	1389	-1	SP_1997
NC_003028	1900695	1901658	963	1	SP_1998
NC_003028	1902313	1903324	1011	-1	SP_1999
NC_003028	1903748	1904348	600	-1	SP_2000
NC_003028	1904348	1905446	1098	-1	SP_2001
NC_003028	1905445	1906183	738	-1	SP_2002
NC_003028	1906184	1907069	885	-1	SP_2003
NC_003028	1907055	1907250	195	-1	SP_2004
NC_003028	1907246	1907378	132	-1	SP_2005
NC_003028	1914133	1914613	480	-1	SP_2006
NC_003028	1914734	1915271	537	-1	SP_2007
NC_003028	1915325	1915502	177	-1	SP_2008
NC_003028	1915511	1915664	153	-1	SP_2009
NC_003028	1915716	1917912	2196	-1	SP_2010
NC_003028	1917998	1918874	876	1	SP_2011
NC_003028	1918941	1919949	1008	-1	SP_2012
NC_003028	1920125	1921106	981	-1	SP_2013
NC_003028	1921148	1921487	339	-1	SP_2014
NC_003028	1921595	1922012	417	-1	SP_2015
NC_003028	1922124	1922997	873	-1	SP_2016
NC_003028	1923233	1924544	1311	1	SP_2017
NC_003028	1925562	1926291	729	-1	SP_2020
NC_003028	1926448	1927858	1410	1	SP_2021
NC_003028	1927875	1929171	1296	1	SP_2022
NC_003028	1929175	1929484	309	1	SP_2023
NC_003028	1929462	1929789	327	1	SP_2024
NC_003028	1930260	1930356	96	1	SP_2025
NC_003028	1930774	1933426	2652	-1	SP_2026
NC_003028	1933725	1934136	411	-1	SP_2027
NC_003028	1934137	1934566	429	-1	SP_2028
NC_003028	1934611	1934911	300	-1	SP_2029
NC_003028	1935027	1937004	1977	-1	SP_2030
NC_003028	1937117	1938209	1092	-1	SP_2031
NC_003028	1938320	1939994	1674	-1	SP_2032
NC_003028	1940172	1940856	684	-1	SP_2033
NC_003028	1940878	1941742	864	-1	SP_2034
NC_003028	1941745	1942411	666	-1	SP_2035
NC_003028	1942427	1942913	486	-1	SP_2036
NC_003028	1942989	1943271	282	-1	SP_2037
NC_003028	1943293	1944751	1458	-1	SP_2038
NC_003028	1944881	1945505	624	-1	SP_2039
NC_003028	1945555	1946542	987	-1	SP_2040
NC_003028	1946560	1947385	825	-1	SP_2041
NC_003028	1947359	1947731	372	-1	SP_2042
NC_003028	1947747	1947879	132	-1	SP_2043
NC_003028	1947879	1949070	1191	-1	SP_2044
NC_003028	1949120	1950074	954	-1	SP_2045
NC_003028	1950865	1951279	414	-1	SP_2047
NC_003028	1951256	1951718	462	-1	SP_2048
NC_003028	1951680	1951941	261	-1	SP_2049
NC_003028	1951945	1952350	405	-1	SP_2050
NC_003028	1952342	1952669	327	-1	SP_2051
NC_003028	1952670	1953543	873	-1	SP_2052
NC_003028	1953634	1954576	942	-1	SP_2053
NC_003028	1954651	1955023	372	-1	SP_2054
NC_003028	1955167	1956226	1059	-1	SP_2055
NC_003028	1956388	1957540	1152	-1	SP_2056
NC_003028	1957692	1959510	1818	-1	SP_2057
NC_003028	1959607	1960750	1143	-1	SP_2058
NC_003028	1960879	1961737	858	1	SP_2059
NC_003028	1961764	1962409	645	-1	SP_2060
NC_003028	1962515	1962875	360	-1	SP_2061
NC_003028	1962885	1963311	426	-1	SP_2062
NC_003028	1963633	1964746	1113	-1	SP_2063
NC_003028	1964911	1965532	621	-1	SP_2064
NC_003028	1965535	1966771	1236	-1	SP_2065
NC_003028	1966876	1968361	1485	-1	SP_2066
NC_003028	1968436	1969714	1278	-1	SP_2067
NC_003028	1976178	1976613	435	-1	SP_2068
NC_003028	1976626	1978087	1461	-1	SP_2069
NC_003028	1978210	1979560	1350	-1	SP_2070
NC_003028	1979546	1979726	180	-1	SP_2071
NC_003028	1979729	1980458	729	-1	SP_2072
NC_003028	1980557	1982324	1767	-1	SP_2073
NC_003028	1983115	1984810	1695	-1	SP_2075
NC_003028	1987540	1987987	447	-1	SP_2077
NC_003028	1988122	1989814	1692	1	SP_2078
NC_003028	1990128	1990518	390	-1	SP_2079
NC_003028	1990695	1991157	462	1	SP_2081
NC_003028	1991240	1991948	708	1	SP_2082
NC_003028	1991948	1993280	1332	1	SP_2083
NC_003028	1993446	1994322	876	1	SP_2084
NC_003028	1994439	1995303	864	1	SP_2085
NC_003028	1995295	1996111	816	1	SP_2086
NC_003028	1996112	1996865	753	1	SP_2087
NC_003028	1996879	1997530	651	1	SP_2088
NC_003028	1998137	1998578	441	-1	SP_2090
NC_003028	1998789	1999806	1017	1	SP_2091
NC_003028	1999827	2000727	900	1	SP_2092
NC_003028	2001117	2002086	969	1	SP_2093
NC_003028	2002386	2003064	678	-1	SP_2094
NC_003028	2003047	2003587	540	-1	SP_2095
NC_003028	2003598	2004729	1131	-1	SP_2096
NC_003028	2004796	2005495	699	-1	SP_2097
NC_003028	2005724	2006636	912	-1	SP_2098
NC_003028	2006700	2009166	2466	-1	SP_2099
NC_003028	2009307	2010564	1257	1	SP_2100
NC_003028	2010641	2012705	2064	-1	SP_2101
NC_003028	2012706	2013018	312	-1	SP_2102
NC_003028	2013136	2013985	849	1	SP_2103
NC_003028	2014500	2014707	207	-1	SP_2104
NC_003028	2014783	2015356	573	1	SP_2105
NC_003028	2016398	2018657	2259	-1	SP_2106
NC_003028	2018682	2020200	1518	-1	SP_2107
NC_003028	2020749	2022021	1272	1	SP_2108
NC_003028	2022116	2023424	1308	1	SP_2109
NC_003028	2023425	2024268	843	1	SP_2110
NC_003028	2024520	2025321	801	1	SP_2111
NC_003028	2025330	2026317	987	1	SP_2112
NC_003028	2026608	2027550	942	-1	SP_2113
NC_003028	2027527	2029291	1764	-1	SP_2114
NC_003028	2029642	2029873	231	-1	SP_2115
NC_003028	2029890	2030532	642	-1	SP_2116
NC_003028	2030543	2031224	681	-1	SP_2117
NC_003028	2031279	2031480	201	-1	SP_2118
NC_003028	2031476	2031692	216	-1	SP_2119
NC_003028	2031692	2032160	468	-1	SP_2120
NC_003028	2032437	2033727	1290	-1	SP_2121
NC_003028	2033804	2035052	1248	-1	SP_2122
NC_003028	2036067	2036202	135	-1	SP_2124
NC_003028	2036216	2036558	342	1	SP_2125
NC_003028	2036859	2038563	1704	-1	SP_2126
NC_003028	2038795	2039728	933	-1	SP_2127
NC_003028	2039724	2040582	858	-1	SP_2128
NC_003028	2040585	2041932	1347	-1	SP_2129
NC_003028	2041944	2042229	285	-1	SP_2130
NC_003028	2042232	2044263	2031	-1	SP_2131
NC_003028	2044454	2045462	1008	1	SP_2132
NC_003028	2045464	2045665	201	1	SP_2133
NC_003028	2045816	2045999	183	1	SP_2134
NC_003028	2046014	2046164	150	1	SP_2135
NC_003028	2046655	2048521	1866	-1	SP_2136
NC_003028	2049406	2049796	390	1	SP_2138
NC_003028	2049847	2050174	327	-1	SP_2139
NC_003028	2050210	2050420	210	-1	SP_2140
NC_003028	2050571	2052452	1881	-1	SP_2141
NC_003028	2052445	2053315	870	-1	SP_2142
NC_003028	2053397	2056058	2661	-1	SP_2143
NC_003028	2056133	2057414	1281	-1	SP_2144
NC_003028	2057585	2059670	2085	1	SP_2145
NC_003028	2059709	2061389	1680	-1	SP_2146
NC_003028	2061781	2062006	225	1	SP_2147
NC_003028	2062143	2063373	1230	1	SP_2148
NC_003028	2063430	2064447	1017	1	SP_2150
NC_003028	2064611	2065559	948	1	SP_2151
NC_003028	2065767	2067279	1512	1	SP_2152
NC_003028	2067300	2068632	1332	1	SP_2153
NC_003028	2069965	2070790	825	-1	SP_2156
NC_003028	2070994	2072146	1152	-1	SP_2157
NC_003028	2072291	2074058	1767	-1	SP_2158
NC_003028	2074140	2077257	3117	-1	SP_2159
NC_003028	2077266	2079561	2295	-1	SP_2160
NC_003028	2079619	2080420	801	-1	SP_2161
NC_003028	2080416	2081190	774	-1	SP_2162
NC_003028	2081214	2081685	471	-1	SP_2163
NC_003028	2081675	2082107	432	-1	SP_2164
NC_003028	2082096	2082540	444	-1	SP_2165
NC_003028	2082551	2083190	639	-1	SP_2166
NC_003028	2083304	2084708	1404	-1	SP_2167
NC_003028	2084883	2085657	774	1	SP_2168
NC_003028	2086816	2088322	1506	-1	SP_2169
NC_003028	2088331	2089138	807	-1	SP_2170
NC_003028	2089130	2089835	705	-1	SP_2171
NC_003028	2089834	2090275	441	-1	SP_2172
NC_003028	2090429	2091680	1251	-1	SP_2173
NC_003028	2091690	2091930	240	-1	SP_2174
NC_003028	2091943	2093185	1242	-1	SP_2175
NC_003028	2093184	2094735	1551	-1	SP_2176
NC_003028	2094755	2094890	135	-1	SP_2177
NC_003028	2095738	2097085	1347	-1	SP_2179
NC_003028	2100870	2101458	588	1	SP_2182
NC_003028	2101544	2101748	204	-1	SP_2183
NC_003028	2102044	2102749	705	-1	SP_2184
NC_003028	2102818	2104645	1827	-1	SP_2185
NC_003028	2104686	2106195	1509	-1	SP_2186
NC_003028	2106353	2107781	1428	-1	SP_2187
NC_003028	2107945	2108818	873	1	SP_2188
NC_003028	2108828	2109785	957	1	SP_2189
NC_003028	2110014	2112096	2082	-1	SP_2190
NC_003028	2112174	2112702	528	-1	SP_2191
NC_003028	2112784	2114116	1332	-1	SP_2192
NC_003028	2114112	2114766	654	-1	SP_2193
NC_003028	2115407	2117840	2433	-1	SP_2194
NC_003028	2117841	2118300	459	-1	SP_2195
NC_003028	2118418	2119147	729	-1	SP_2196
NC_003028	2119146	2120154	1008	-1	SP_2197
NC_003028	2120192	2120942	750	-1	SP_2198
NC_003028	2120913	2121204	291	-1	SP_2199
NC_003028	2121382	2121493	111	1	SP_2200
NC_003028	2121459	2122806	1347	-1	SP_2201
NC_003028	2122894	2123161	267	-1	SP_2202
NC_003028	2123162	2124515	1353	-1	SP_2203
NC_003028	2124558	2125011	453	-1	SP_2204
NC_003028	2125007	2126981	1974	-1	SP_2205
NC_003028	2127116	2127665	549	-1	SP_2206
NC_003028	2127744	2128407	663	-1	SP_2207
NC_003028	2128403	2129702	1299	-1	SP_2208
NC_003028	2129757	2130393	636	1	SP_2209
NC_003028	2130641	2131562	921	1	SP_2210
NC_003028	2133144	2134185	1041	-1	SP_2214
NC_003028	2134263	2135043	780	-1	SP_2215
NC_003028	2135266	2136445	1179	-1	SP_2216
NC_003028	2136538	2137033	495	-1	SP_2217
NC_003028	2137032	2137851	819	-1	SP_2218
NC_003028	2137909	2138704	795	-1	SP_2219
NC_003028	2138696	2139536	840	-1	SP_2220
NC_003028	2139520	2140348	828	-1	SP_2221
NC_003028	2140344	2140890	546	-1	SP_2222
NC_003028	2140900	2141731	831	-1	SP_2223
NC_003028	2141763	2143047	1284	-1	SP_2224
NC_003028	2143043	2144294	1251	-1	SP_2225
NC_003028	2144452	2144821	369	1	SP_2226
NC_003028	2144823	2145921	1098	1	SP_2227
NC_003028	2145971	2147450	1479	-1	SP_2228
NC_003028	2147601	2148627	1026	-1	SP_2229
NC_003028	2148832	2150455	1623	1	SP_2230
NC_003028	2150516	2153069	2553	1	SP_2231
NC_003028	2153933	2154701	768	-1	SP_2233
NC_003028	2154879	2155422	543	1	SP_2234
NC_003028	2155664	2156417	753	-1	SP_2235
NC_003028	2156413	2157739	1326	-1	SP_2236
NC_003028	2157759	2157885	126	-1	SP_2237
NC_003028	2158166	2158646	480	-1	SP_2238
NC_003028	2158828	2160010	1182	1	SP_2239
NC_003028	2160067	2160826	759	1	SP_2240
