seqnames	start	end	width	strand	id
genome	1982531	1983821	1290	-1	SPT_2132
genome	1983898	1985146	1248	-1	SPT_2133
genome	1985336	1986098	762	-1	SPT_2134
genome	1986162	1986297	135	-1	SPT_2135
genome	1986311	1986653	342	1	SPT_2136
genome	1986716	1986881	165	1	SPT_2137
genome	1986906	1988610	1704	-1	SPT_2138
genome	1988842	1989775	933	-1	SPT_2139
genome	1989771	1990629	858	-1	SPT_2140
genome	1990632	1991979	1347	-1	SPT_2141
genome	1991991	1992276	285	-1	SPT_2142
genome	1992279	1994310	2031	-1	SPT_2143
genome	1994500	1995508	1008	1	SPT_2144
genome	1995510	1995711	201	1	SPT_2145
genome	1995862	1996045	183	1	SPT_2146
genome	1996060	1996210	150	1	SPT_2147
genome	1996689	1998555	1866	-1	SPT_2148
genome	1999028	1999250	222	1	SPT_2151
genome	1999476	1999866	390	1	SPT_2152
genome	1999917	2000193	276	-1	SPT_2153
genome	2000570	2002451	1881	-1	SPT_2154
genome	2002444	2003314	870	-1	SPT_2155
genome	2003397	2006043	2646	-1	SPT_2156
genome	2006133	2007414	1281	-1	SPT_2157
genome	2007584	2009669	2085	1	SPT_2158
genome	2009708	2011388	1680	-1	SPT_2159
genome	2012143	2013373	1230	1	SPT_2160
genome	2013430	2014447	1017	1	SPT_2161
genome	2014611	2015559	948	1	SPT_2162
genome	2015769	2017281	1512	1	SPT_2163
genome	2017302	2018634	1332	1	SPT_2164
genome	2018728	2018857	129	1	SPT_2165
genome	2019114	2019330	216	-1	SPT_2166
genome	2019317	2019584	267	-1	SPT_2167
genome	2019772	2019940	168	1	SPT_2168
genome	2019966	2020866	900	-1	SPT_2169
genome	2020995	2022147	1152	-1	SPT_2170
genome	2022292	2024059	1767	-1	SPT_2171
genome	2024115	2027034	2919	-1	SPT_2172
genome	2027241	2029536	2295	-1	SPT_2173
genome	2029594	2030395	801	-1	SPT_2174
genome	2030391	2031165	774	-1	SPT_2175
genome	2031189	2031660	471	-1	SPT_2176
genome	2031650	2032094	444	-1	SPT_2177
genome	2032074	2032515	441	-1	SPT_2178
genome	2032526	2033165	639	-1	SPT_2179
genome	2033279	2034683	1404	-1	SPT_2180
genome	2034858	2035632	774	1	SPT_2181
genome	2036802	2038308	1506	-1	SPT_2182
genome	2038317	2039124	807	-1	SPT_2183
genome	2039116	2039821	705	-1	SPT_2184
genome	2039820	2040261	441	-1	SPT_2185
genome	2040245	2040383	138	1	SPT_2186
genome	2041676	2041916	240	-1	SPT_2189
genome	2041929	2043174	1245	-1	SPT_2190
genome	2043170	2044721	1551	-1	SPT_2191
genome	2044741	2044873	132	-1	SPT_2192
genome	2045186	2046365	1179	-1	SPT_2193
genome	2049213	2049801	588	1	SPT_2196
genome	2049887	2050091	204	-1	SPT_2197
genome	2050192	2050309	117	1	SPT_2198
genome	2050387	2051092	705	-1	SPT_2199
genome	2051161	2052988	1827	-1	SPT_2200
genome	2053029	2054538	1509	-1	SPT_2201
genome	2054696	2056106	1410	-1	SPT_2202
genome	2056288	2057161	873	1	SPT_2203
genome	2057147	2058128	981	1	SPT_2204
genome	2061821	2063525	1704	-1	SPT_2208
genome	2063939	2064467	528	-1	SPT_2209
genome	2064561	2065893	1332	-1	SPT_2210
genome	2065889	2066543	654	-1	SPT_2211
genome	2066982	2067114	132	1	SPT_2212
genome	2067184	2069617	2433	-1	SPT_2213
genome	2069618	2070077	459	-1	SPT_2214
genome	2070195	2070924	729	-1	SPT_2215
genome	2070923	2071931	1008	-1	SPT_2216
genome	2071968	2072730	762	-1	SPT_2217
genome	2072689	2072980	291	-1	SPT_2218
genome	2073235	2074582	1347	-1	SPT_2219
genome	2074670	2074937	267	-1	SPT_2220
genome	2074938	2076291	1353	-1	SPT_2221
genome	2076334	2076787	453	-1	SPT_2222
genome	2076783	2078757	1974	-1	SPT_2223
genome	2078892	2079441	549	-1	SPT_2224
genome	2079520	2080183	663	-1	SPT_2225
genome	2080179	2081478	1299	-1	SPT_2226
genome	2081533	2082169	636	1	SPT_2227
genome	2082453	2083374	921	1	SPT_2228
genome	2083570	2083840	270	-1	SPT_2229
genome	2084001	2084268	267	1	SPT_2230
genome	2084408	2084732	324	-1	SPT_2231
genome	2084977	2086018	1041	-1	SPT_2232
genome	2086096	2086876	780	-1	SPT_2233
genome	2087099	2088278	1179	-1	SPT_2234
genome	2088371	2088866	495	-1	SPT_2235
genome	2088865	2089684	819	-1	SPT_2236
genome	2089742	2090537	795	-1	SPT_2237
genome	2090529	2091369	840	-1	SPT_2238
genome	2091353	2092181	828	-1	SPT_2239
genome	2092177	2092723	546	-1	SPT_2240
genome	2092733	2093555	822	-1	SPT_2241
genome	2093596	2094880	1284	-1	SPT_2242
genome	2094876	2096127	1251	-1	SPT_2243
genome	2096285	2096654	369	1	SPT_2244
genome	2096656	2097754	1098	1	SPT_2245
genome	2097804	2099283	1479	-1	SPT_2246
genome	2099434	2100460	1026	-1	SPT_2247
genome	2100665	2102288	1623	1	SPT_2248
genome	2102349	2104902	2553	1	SPT_2249
genome	2105002	2105356	354	-1	SPT_2250
genome	2105352	2105850	498	-1	SPT_2251
genome	2106185	2106728	543	1	SPT_2252
genome	2106970	2107723	753	-1	SPT_2255
genome	2107719	2109045	1326	-1	SPT_2256
genome	2109065	2109191	126	-1	SPT_2257
genome	2109472	2109952	480	-1	SPT_2259
genome	2110134	2111316	1182	1	SPT_2260
genome	2111373	2112132	759	1	SPT_2261
